gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
4076421821				CC_BY_4_0	2023-04-04T03:19:14Z		https://www.inaturalist.org/observations/153380616	vinicius_s_domingues					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/153380616	153380616		vinicius_s_domingues						Pupa									PRESENT								https://www.inaturalist.org/observations/107223879															2021-08-30T15:46	15:46:00-03:00	242	242	2021	8	30	2021/08/30 3:46 PM -0400											SOUTH_AMERICA				BR	Rio Grande do Sul				Rio Grande - RS, Brasil								-32.038377	-52.250633	1946.0																															346778371				vinicius_s_domingues		2023-04-03T22:46:17				258032								Dynastor darius (Fabricius, 1775)								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor	Dynastor			darius			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-04-21T17:31:39.834Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	1896087	1896087	1	54	216	797	7017	1896080		1896087	Dynastor darius	Dynastor darius (Fabricius, 1775)	Dynastor darius		DWC_ARCHIVE	2024-04-21T17:31:39.834Z	2024-04-21T08:18:21.750Z	true			false	LATIN_AMERICA	NORTH_AMERICA	BRA	Brazil	BRA.21_1	Rio Grande do Sul	BRA.21.346_2	Rio Grande			NE
4076118466				CC_BY_NC_4_0	2023-04-02T10:50:17Z		https://www.inaturalist.org/observations/153102241	borala					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION	Coordinate uncertainty increased to 30562m at the request of the observer			https://www.inaturalist.org/observations/153102241	153102241		borala															PRESENT																							2023-04-01T14:22	14:22:00-03:00	91	91	2023	4	1	2023/04/01 2:22 PM											SOUTH_AMERICA				BR	Minas Gerais				Minas Gerais, BR								-19.542942	-43.552336	30562.0																															346138104				Enrico A. R. Tosto		2023-04-01T22:38:13				258032								Dynastor darius (Fabricius, 1775)								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor	Dynastor			darius			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-04-21T17:30:17.746Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	1896087	1896087	1	54	216	797	7017	1896080		1896087	Dynastor darius	Dynastor darius (Fabricius, 1775)	Dynastor darius		DWC_ARCHIVE	2024-04-21T17:30:17.746Z	2024-04-21T08:18:21.750Z	true			false	LATIN_AMERICA	NORTH_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.526_2	Nova União			NE
4076047771				CC_BY_4_0	2023-04-04T03:19:27Z		https://www.inaturalist.org/observations/153380620	vinicius_s_domingues					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/153380620	153380620		vinicius_s_domingues						Larva									PRESENT								https://www.inaturalist.org/observations/107223879															2021-08-30T15:46	15:46:00-03:00	242	242	2021	8	30	2021/08/30 3:46 PM -0400											SOUTH_AMERICA				BR	Rio Grande do Sul				Rio Grande - RS, Brasil								-32.038377	-52.250633	1946.0																															346778382				vinicius_s_domingues		2023-04-03T22:46:19				258032								Dynastor darius (Fabricius, 1775)								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor	Dynastor			darius			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-04-21T17:31:23.601Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	1896087	1896087	1	54	216	797	7017	1896080		1896087	Dynastor darius	Dynastor darius (Fabricius, 1775)	Dynastor darius		DWC_ARCHIVE	2024-04-21T17:31:23.601Z	2024-04-21T08:18:21.750Z	true			false	LATIN_AMERICA	NORTH_AMERICA	BRA	Brazil	BRA.21_1	Rio Grande do Sul	BRA.21.346_2	Rio Grande			NE
4067365749				CC_BY_NC_4_0	2023-03-15T17:55:10Z		https://www.inaturalist.org/observations/151174486	Junior França					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/151174486	151174486		Junior França															PRESENT																							2023-02-24T11:18:18	11:18:18-03:00	55	55	2023	2	24	2023-02-24 11:18:18-03:00											SOUTH_AMERICA				BR	Paraíba				Areia, PB, BR								-6.976516	-35.747508	1330.0																															341535178				Felipi Andrade		2023-03-15T17:05:08				258032								Dynastor darius (Fabricius, 1775)								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor	Dynastor			darius			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-04-21T17:54:54.981Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	1896087	1896087	1	54	216	797	7017	1896080		1896087	Dynastor darius	Dynastor darius (Fabricius, 1775)	Dynastor darius		DWC_ARCHIVE	2024-04-21T17:54:54.981Z	2024-04-21T08:18:21.750Z	true			false	LATIN_AMERICA	NORTH_AMERICA	BRA	Brazil	BRA.15_1	Paraíba	BRA.15.14_2	Areia			NE
4063039171				CC_BY_NC_4_0	2023-03-12T21:50:07Z		https://www.inaturalist.org/observations/150972212	edvandroabreuribeiro					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/150972212	150972212		edvandroabreuribeiro															PRESENT																							2023-03-11T10:19	10:19:00-03:00	70	70	2023	3	11	2023/03/11 10:19											SOUTH_AMERICA				BR	Rio de Janeiro				Santo Aleixo, Magé - RJ, Brasil								-22.557697	-43.049482	1.0																															340864616				edvandroabreuribeiro		2023-03-12T21:35:46				258032								Dynastor darius (Fabricius, 1775)								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor	Dynastor			darius			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-04-21T17:54:56.735Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	1896087	1896087	1	54	216	797	7017	1896080		1896087	Dynastor darius	Dynastor darius (Fabricius, 1775)	Dynastor darius		DWC_ARCHIVE	2024-04-21T17:54:56.735Z	2024-04-21T08:18:21.750Z	true			false	LATIN_AMERICA	NORTH_AMERICA	BRA	Brazil	BRA.19_1	Rio de Janeiro	BRA.19.39_2	Magé			NE
4062743745				CC_BY_NC_4_0	2023-03-09T16:58:43Z		https://www.inaturalist.org/observations/150657791	JULIO CESAR GONZALEZ FILIPINO					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/150657791	150657791		JULIO CESAR GONZALEZ FILIPINO															PRESENT																							2023-02-25T09:12	09:12:00-03:00	56	56	2023	2	25	2023/02/25 09:12											SOUTH_AMERICA				BR	São Paulo				Santo Antônio da Alegria, SP, 14390-000, Brasil								-21.089065	-47.153508	4.0																															339896982				JULIO CESAR GONZALEZ FILIPINO		2023-03-09T15:19:13				258032								Dynastor darius (Fabricius, 1775)								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor	Dynastor			darius			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-04-21T17:54:49.351Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	1896087	1896087	1	54	216	797	7017	1896080		1896087	Dynastor darius	Dynastor darius (Fabricius, 1775)	Dynastor darius		DWC_ARCHIVE	2024-04-21T17:54:49.351Z	2024-04-21T08:18:21.750Z	true			false	LATIN_AMERICA	NORTH_AMERICA	BRA	Brazil	BRA.25_1	São Paulo	BRA.25.538_2	Santo Antônio da Alegria			NE
4062586768				CC_BY_NC_4_0	2023-03-09T16:58:47Z		https://www.inaturalist.org/observations/150657790	JULIO CESAR GONZALEZ FILIPINO					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/150657790	150657790		JULIO CESAR GONZALEZ FILIPINO															PRESENT																							2023-02-25T09:10	09:10:00-03:00	56	56	2023	2	25	2023/02/25 09:10											SOUTH_AMERICA				BR	São Paulo				Santo Antônio da Alegria, SP, 14390-000, Brasil								-21.089076	-47.1535	61.0																															339896980				JULIO CESAR GONZALEZ FILIPINO		2023-03-09T15:19:13				258032								Dynastor darius (Fabricius, 1775)								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor	Dynastor			darius			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-04-21T17:54:46.294Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	1896087	1896087	1	54	216	797	7017	1896080		1896087	Dynastor darius	Dynastor darius (Fabricius, 1775)	Dynastor darius		DWC_ARCHIVE	2024-04-21T17:54:46.294Z	2024-04-21T08:18:21.750Z	true			false	LATIN_AMERICA	NORTH_AMERICA	BRA	Brazil	BRA.25_1	São Paulo	BRA.25.538_2	Santo Antônio da Alegria			NE
4046568174				CC_BY_NC_4_0	2023-02-26T21:20:53Z		https://www.inaturalist.org/observations/149719273	faustomorais					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/149719273	149719273		faustomorais															PRESENT																							2023-02-25T09:12	09:12:00-03:00	56	56	2023	2	25	2023/02/25 09:12											SOUTH_AMERICA				BR	São Paulo				Santo Antônio da Alegria - SP, 14390-000, Brasil								-21.126344	-47.253874	61.0																															336865437				faustomorais		2023-02-26T12:19:43				1287780								Dynastor darius icterica Stichel, 1904								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor	Dynastor			darius	icterica		SUBSPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-04-21T17:30:55.860Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	6234094	6234094	1	54	216	797	7017	1896080		1896087	Dynastor darius	Dynastor darius icterica Stichel, 1904	Dynastor darius ictericus		DWC_ARCHIVE	2024-04-21T17:30:55.860Z	2024-04-21T08:18:21.750Z	true			false	LATIN_AMERICA	NORTH_AMERICA	BRA	Brazil	BRA.25_1	São Paulo	BRA.25.538_2	Santo Antônio da Alegria			
4046464332				CC0_1_0	2023-02-27T22:45:23Z		https://www.inaturalist.org/observations/149858284	Maike Reis					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/149858284	149858284		Maike Reis						Pupa									PRESENT								Pupa identificada por terceiros como sendo de uma D. darius.															2022-12-13T14:54:31	14:54:31-03:00	347	347	2022	12	13	2022-12-13 14:54:31											SOUTH_AMERICA				BR	Rio de Janeiro				Rua Presidente Raul Veiga, 176								-22.306108	-42.537096	205.0																															337283820				Maike Reis		2023-02-27T22:32:50				258032								Dynastor darius (Fabricius, 1775)								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor	Dynastor			darius			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-04-21T17:54:44.210Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	1896087	1896087	1	54	216	797	7017	1896080		1896087	Dynastor darius	Dynastor darius (Fabricius, 1775)	Dynastor darius		DWC_ARCHIVE	2024-04-21T17:54:44.210Z	2024-04-21T08:18:21.750Z	true			false	LATIN_AMERICA	NORTH_AMERICA	BRA	Brazil	BRA.19_1	Rio de Janeiro	BRA.19.49_2	Nova Friburgo			NE
4046270330				CC0_1_0	2023-03-06T23:09:58Z		https://www.inaturalist.org/observations/149858718	Maike Reis					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/149858718	149858718		Maike Reis						Adult									PRESENT								Exemplar identificado como D. darius por terceiros. Recém saída da crisálida.															2023-01-02T13:45	13:45:00-03:00	2	2	2023	1	2	2023-01-02 13:45:00											SOUTH_AMERICA				BR	Rio de Janeiro				Rua Presidente Raul Veiga, 176								-22.306108	-42.537096	205.0																															337284979				Maike Reis		2023-02-27T22:39:16				258032								Dynastor darius (Fabricius, 1775)								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor	Dynastor			darius			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-04-21T17:30:17.445Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	1896087	1896087	1	54	216	797	7017	1896080		1896087	Dynastor darius	Dynastor darius (Fabricius, 1775)	Dynastor darius		DWC_ARCHIVE	2024-04-21T17:30:17.445Z	2024-04-21T08:18:21.750Z	true			false	LATIN_AMERICA	NORTH_AMERICA	BRA	Brazil	BRA.19_1	Rio de Janeiro	BRA.19.49_2	Nova Friburgo			NE
4034739911				CC_BY_NC_4_0	2023-02-12T22:53:31Z		https://www.inaturalist.org/observations/148538045	Ana Carolina Masseran (da Fonte)					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/148538045	148538045		Ana Carolina Masseran (da Fonte)					FEMALE	Adult									PRESENT																							2023-02-09T21:58:02	21:58:02-03:00	40	40	2023	2	9	2023-02-09 21:58:02											SOUTH_AMERICA				BR	Pernambuco				Aldeia dos Camarás, Camaragibe - PE, 54789, Brazil								-7.974793	-34.991923																																333248516				Ana Carolina Masseran (da Fonte)		2023-02-11T19:00:23				258032								Dynastor darius (Fabricius, 1775)								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor	Dynastor			darius			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-04-21T17:29:56.630Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	1896087	1896087	1	54	216	797	7017	1896080		1896087	Dynastor darius	Dynastor darius (Fabricius, 1775)	Dynastor darius		DWC_ARCHIVE	2024-04-21T17:29:56.630Z	2024-04-21T08:18:21.750Z	true			false	LATIN_AMERICA	NORTH_AMERICA	BRA	Brazil	BRA.17_1	Pernambuco	BRA.17.37_2	Camaragibe			NE
4029228688				CC_BY_NC_4_0	2023-02-07T17:24:04Z		https://www.inaturalist.org/observations/148256068	Ana Carolina Masseran (da Fonte)					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/148256068	148256068		Ana Carolina Masseran (da Fonte)															PRESENT								"Essa borboleta ""Dynastor darius"" vem se abrigando na minha casa por alguns dias, provavelmente fugindo das chuvas. Tentei colocar ela pra fora algumas vezes e ela acabou voltando. Minha casa fica sempre aberta, então ela poderia ter saído ha qualquer momento, como muitas fazem depois que a chuva passa. Ela não está machucada e aparenta poder voar normalmente. Hoje quando cheguei em casa do trabalho, a encontrei pondo ovos! Sendo que ela espalhou por toda minha cozinha. Tem na geladeira, microondas, no teto, na janela, etc."															2023-02-07T12:40:30	12:40:30-03:00	38	38	2023	2	7	2023-02-07 12:40:30											SOUTH_AMERICA				BR	Pernambuco				Aldeia dos Camarás, Camaragibe - PE, 54789, Brazil								-7.974816	-34.991997	15.0																															332406264				Ana Carolina Masseran (da Fonte)		2023-02-07T15:47:18				258032								Dynastor darius (Fabricius, 1775)								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor	Dynastor			darius			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-04-21T17:31:43.585Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	1896087	1896087	1	54	216	797	7017	1896080		1896087	Dynastor darius	Dynastor darius (Fabricius, 1775)	Dynastor darius		DWC_ARCHIVE	2024-04-21T17:31:43.585Z	2024-04-21T08:18:21.750Z	true			false	LATIN_AMERICA	NORTH_AMERICA	BRA	Brazil	BRA.17_1	Pernambuco	BRA.17.37_2	Camaragibe			NE
4029204830				CC_BY_NC_4_0	2023-06-02T18:16:32Z		https://www.inaturalist.org/observations/147959613	pedro_reck					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/147959613	147959613		pedro_reck															PRESENT																							2020-09-11T10:11	10:11:00-03:00	255	255	2020	9	11	2020/09/11 10:11											SOUTH_AMERICA				BR	Espírito Santo				Eco, Santa Teresa - ES, 29650-000, Brasil								-19.935734	-40.599708																																331543005				Enrico A. R. Tosto		2023-02-03T17:12:46				258032								Dynastor darius (Fabricius, 1775)								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor	Dynastor			darius			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-04-21T17:30:16.667Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	1896087	1896087	1	54	216	797	7017	1896080		1896087	Dynastor darius	Dynastor darius (Fabricius, 1775)	Dynastor darius		DWC_ARCHIVE	2024-04-21T17:30:16.667Z	2024-04-21T08:18:21.750Z	true			false	LATIN_AMERICA	NORTH_AMERICA	BRA	Brazil	BRA.8_1	Espírito Santo	BRA.8.64_2	Santa Teresa			NE
4029160592				CC_BY_NC_4_0	2023-02-04T22:08:53Z		https://www.inaturalist.org/observations/148047336	Ana Carolina Masseran (da Fonte)					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/148047336	148047336		Ana Carolina Masseran (da Fonte)															PRESENT																							2023-02-04T18:09:08	18:09:08-03:00	35	35	2023	2	4	2023-02-04 18:09:08											SOUTH_AMERICA				BR	Pernambuco				Aldeia dos Camarás, Camaragibe - PE, 54789, Brazil								-7.974767	-34.991873	13.0																															331798906				Ana Carolina Masseran (da Fonte)		2023-02-04T21:26:50				258032								Dynastor darius (Fabricius, 1775)								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor	Dynastor			darius			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-04-21T18:32:40.079Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	1896087	1896087	1	54	216	797	7017	1896080		1896087	Dynastor darius	Dynastor darius (Fabricius, 1775)	Dynastor darius		DWC_ARCHIVE	2024-04-21T18:32:40.079Z	2024-04-21T08:18:21.750Z	true			false	LATIN_AMERICA	NORTH_AMERICA	BRA	Brazil	BRA.17_1	Pernambuco	BRA.17.37_2	Camaragibe			NE
4011490798				CC_BY_NC_4_0	2022-12-29T13:53:08Z		https://www.inaturalist.org/observations/145329540	Henry Miller Alexandre					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/145329540	145329540		Henry Miller Alexandre						Pupa									PRESENT								Crisálida que infortunadamente foi removida por terceiros e trazida para o local por curiosidade															2021-10-26T14:15	14:15:00-03:00	299	299	2021	10	26	2021/10/26 14:15											SOUTH_AMERICA				BR	São Paulo				Área do Projeto Dacnis, Ubatuba 11682-005, São Paulo, Brazil								-23.462774	-45.133311	4.0																															323457959				Henry Miller Alexandre		2022-12-29T11:35:13				258032								Dynastor darius (Fabricius, 1775)								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor	Dynastor			darius			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-04-21T17:29:29.779Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	1896087	1896087	1	54	216	797	7017	1896080		1896087	Dynastor darius	Dynastor darius (Fabricius, 1775)	Dynastor darius		DWC_ARCHIVE	2024-04-21T17:29:29.779Z	2024-04-21T08:18:21.750Z	true			false	LATIN_AMERICA	NORTH_AMERICA	BRA	Brazil	BRA.25_1	São Paulo	BRA.25.624_2	Ubatuba			NE
3988535861				CC_BY_NC_4_0	2022-12-02T10:35:43Z		https://www.inaturalist.org/observations/143467527	Juan Buseghin					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/143467527	143467527		Juan Buseghin															PRESENT																							2022-09-14T10:41:48	10:41:48-03:00	257	257	2022	9	14	2022-09-14 10:41:48											SOUTH_AMERICA				AR	Santa Fe				RN11, Santa Fe, Argentina								-28.731328	-59.45212	8.0																															317730413				Aaron Soh		2022-12-02T08:22:49				258032								Dynastor darius (Fabricius, 1775)								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor	Dynastor			darius			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-04-21T17:29:58.763Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	1896087	1896087	1	54	216	797	7017	1896080		1896087	Dynastor darius	Dynastor darius (Fabricius, 1775)	Dynastor darius		DWC_ARCHIVE	2024-04-21T17:29:58.763Z	2024-04-21T08:18:21.750Z	true			false	LATIN_AMERICA	NORTH_AMERICA	ARG	Argentina	ARG.21_1	Santa Fe	ARG.21.7_1	General Obligado			NE
3902258193				CC_BY_NC_4_0	2022-09-01T01:27:15Z		https://www.inaturalist.org/observations/131891506	sciencetoconserve					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/131891506	131891506		sciencetoconserve						Adult									PRESENT																							2022-08-17T16:43:12	16:43:12-05:00	229	229	2022	8	17	2022-08-17 16:43:12											SOUTH_AMERICA				EC	Morona Santiago				San Antonio (Cab en San Antonio Centro), Ecuador								-3.173872	-78.298187																																290833209				Aaron Soh		2022-08-22T15:37:28				258032								Dynastor darius (Fabricius, 1775)								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor	Dynastor			darius			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-04-21T18:31:30.546Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	1896087	1896087	1	54	216	797	7017	1896080		1896087	Dynastor darius	Dynastor darius (Fabricius, 1775)	Dynastor darius		DWC_ARCHIVE	2024-04-21T18:31:30.546Z	2024-04-21T08:18:21.750Z	true			false	LATIN_AMERICA	NORTH_AMERICA	ECU	Ecuador	ECU.15_1	Morona Santiago	ECU.15.3_1	Limón Indanza	ECU.15.3.3_1	San Antonio (Cab En San Antonio	NE
